Provience,hrefs_prov,cities,hrefs_city,address,hrefs_site,Has WiFi,Catering Available,Dine In,Take Out,Dine-In Sunday,Dine-In Monday,Dine-In Tuesday,Dine-In Wednesday,Dine-In Thursday,Dine-In Friday,Dine-In Saturday,Drive-Thru Sunday,Drive-Thru Monday,Drive-Thru Tuesday,Drive-Thru Wednesday,Drive-Thru Thursday,Drive-Thru Friday,Drive-Thru Saturday,lat,lng
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Hawkesbury ,https://locations.timhortons.ca/en/locations-list/on/hawkesbury,"  458 County Rd 17, Hawkesbury ON K6A 2R2 ",https://locations.timhortons.ca/en/on/hawkesbury/458-county-rd-17,Yes,No,Yes,Yes,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,6:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,45.58945467955874,-74.58924132147303
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Hearst ,https://locations.timhortons.ca/en/locations-list/on/hearst,"  1325 Front St, Box 1089, Hearst ON P0L 1N0 ",https://locations.timhortons.ca/en/on/hearst/1325-front-st,Yes,No,Yes,Yes,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,49.690149598610645,-83.67672053336945
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Hepworth ,https://locations.timhortons.ca/en/locations-list/on/hepworth,"  456 Bruce St, Hepworth ON N0H 1P0 ",https://locations.timhortons.ca/en/on/hepworth/456-bruce-st,Yes,No,Yes,Yes,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Closed,Closed,Midnight - 12:00 AM,44.634053211023115,-81.13372386485977
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Hornby ,https://locations.timhortons.ca/en/locations-list/on/hornby,"  13605 Steeles Ave, Hornby ON L0P 1E0 ",https://locations.timhortons.ca/en/on/hornby/13605-steeles-ave,Yes,No,No,Yes,6:00 AM - 8:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,6:00 AM - 8:00 PM,7:00 AM - 11:30 PM,7:00 AM - 11:30 PM,7:00 AM - 11:30 PM,7:00 AM - 11:30 PM,7:00 AM - 11:30 PM,7:00 AM - 11:30 PM,7:00 AM - 11:30 PM,43.57477699572908,-79.8354770335534
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Hornby ,https://locations.timhortons.ca/en/locations-list/on/hornby,"  7502 Trafalgar Rd, Hornby ON L0P 1E0 ",https://locations.timhortons.ca/en/on/hornby/7502-trafalgar-rd,Yes,No,No,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,43.56778908687076,-79.82575570225052
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Huntsville ,https://locations.timhortons.ca/en/locations-list/on/huntsville,"  1 Capstone Lane, Huntsville ON P1H 0A2 ",https://locations.timhortons.ca/en/on/huntsville/1-capstone-lane,Yes,No,Yes,Yes,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,45.340528919054435,-79.22264792920214
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Huntsville ,https://locations.timhortons.ca/en/locations-list/on/huntsville,"  180 West Rd, Huntsville ON P0A 1K0 ",https://locations.timhortons.ca/en/on/huntsville/180-west-rd,Yes,Yes,Yes,Yes,4:00 AM - 11:00 PM,4:00 AM - 11:00 PM,4:00 AM - 11:00 PM,4:00 AM - 11:00 PM,4:00 AM - 11:00 PM,4:00 AM - 11:00 PM,4:00 AM - 11:00 PM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,45.33206491513741,-79.2345875311804
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Huntsville ,https://locations.timhortons.ca/en/locations-list/on/huntsville,"  44 Hwy 60, Huntsville ON P1H 1C2 ",https://locations.timhortons.ca/en/on/huntsville/44-hwy-60,Yes,No,Yes,Yes,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,45.3378187144817,-79.20167691037138
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Huntsville ,https://locations.timhortons.ca/en/locations-list/on/huntsville,"  59 King William St., Huntsville ON P1H 1E5 ",https://locations.timhortons.ca/en/on/huntsville/59-king-william-st,Yes,No,Yes,Yes,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,45.33274451984687,-79.20641872063578
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Ilderton ,https://locations.timhortons.ca/en/locations-list/on/ilderton,"  13349 Ilderton Road, Ilderton ON N0M 2A0 ",https://locations.timhortons.ca/en/on/ilderton/13349-ilderton-road,No,No,Yes,Yes,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,43.08060299282923,-81.37582499597958
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Ingersoll ,https://locations.timhortons.ca/en/locations-list/on/ingersoll,"  10 Samnah Cres, Ingersoll ON N5C 3J7 ",https://locations.timhortons.ca/en/on/ingersoll/10-samnah-cres,Yes,No,Yes,Yes,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,43.01551428763918,-80.87739269289997
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Ingersoll ,https://locations.timhortons.ca/en/locations-list/on/ingersoll,"  75 Thames St S, Ingersoll ON N5C 2T2 ",https://locations.timhortons.ca/en/on/ingersoll/75-thames-st-s,Yes,No,Yes,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,43.0398912928253,-80.88397441473043
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Ingersoll ,https://locations.timhortons.ca/en/locations-list/on/ingersoll,"  Onroute - Ingersoll - 401 Westbound, Ingersoll ON N5C 3K1 ",https://locations.timhortons.ca/en/on/ingersoll/hwy-401-west,Yes,No,No,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,43.05419879400006,-80.92281227899997
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Ingleside ,https://locations.timhortons.ca/en/locations-list/on/ingleside,"  Onroute - Ingleside - 401 Westbound, Ingleside ON K0C 1M0 ",https://locations.timhortons.ca/en/on/ingleside/764-hwy-401-westbound,Yes,No,Yes,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,45.009280170783995,-75.04474998221022
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Innerkip ,https://locations.timhortons.ca/en/locations-list/on/innerkip,"  95 - Blandford St, Innerkip ON N0J 1M0 ",https://locations.timhortons.ca/en/on/innerkip/95-blandford-st,Yes,No,Yes,Yes,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,43.203040805274185,-80.69980816016896
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Innisfil ,https://locations.timhortons.ca/en/locations-list/on/innisfil,"  2098 Commerce Park, Innisfil ON K9S 4A3 ",https://locations.timhortons.ca/en/on/innisfil/2098-commerce-park,No,No,Yes,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,44.28567491205672,-79.67363622955682
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Innisfil ,https://locations.timhortons.ca/en/locations-list/on/innisfil,"  8010 Yonge St, Innisfil ON L9S 1L5 ",https://locations.timhortons.ca/en/on/innisfil/8010-yonge-st,Yes,No,Yes,Yes,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,44.3268386061894,-79.62076058593614
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Innisfil ,https://locations.timhortons.ca/en/locations-list/on/innisfil,"  940 Innisfil Beach Rd, Innisfil ON L9S 2C2 ",https://locations.timhortons.ca/en/on/innisfil/940-innisfil-beach-rd,Yes,Yes,No,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,44.315457993333894,-79.54716303364707
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Innisfil ,https://locations.timhortons.ca/en/locations-list/on/innisfil,"  Onroute - Innisfil - 400 Southbound, Innisfil ON L9S 3R7 ",https://locations.timhortons.ca/en/on/innisfil/6400-highway-400-southbound,Yes,No,Yes,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,44.310177063000026,-79.61248289899999
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Iroquois Falls ,https://locations.timhortons.ca/en/locations-list/on/iroquois-falls,"  292 Cambridge Ave, Iroquois Falls ON P0K 1E0 ",https://locations.timhortons.ca/en/on/iroquois-falls/292-cambridge-ave,Yes,No,Yes,Yes,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,48.76227480301739,-80.68530352818095
 Ontario ,https://locations.timhortons.ca/en/locations-list/on," Iroquois, On ",https://locations.timhortons.ca/en/locations-list/on/iroquois-on,"  10791 County Rd 2, Iroquois, On ON K0E 1K0 ",https://locations.timhortons.ca/en/on/iroquois-on/10791-county-rd-2,Yes,No,Yes,Yes,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,44.84985301962581,-75.31831962769773
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Jarvis ,https://locations.timhortons.ca/en/locations-list/on/jarvis,"  2120 Main St N, Jarvis ON N0A 1J0 ",https://locations.timhortons.ca/en/on/jarvis/2120-main-st-n,Yes,Yes,Yes,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,42.89128719032337,-80.10955990297234
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Kanata ,https://locations.timhortons.ca/en/locations-list/on/kanata,"  1565 Maple Grove Rd, Kanata ON K2V 1A3 ",https://locations.timhortons.ca/en/on/kanata/1565-maple-grove-rd,No,No,Yes,Yes,8:00 AM - 9:00 PM,4:00 PM - 9:00 PM,4:00 PM - 9:00 PM,4:00 PM - 9:00 PM,4:00 PM - 9:00 PM,4:00 PM - 9:00 PM,8:00 AM - 9:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,45.29677370809799,-75.90960782762133
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Kanata ,https://locations.timhortons.ca/en/locations-list/on/kanata,"  4060 Carling Ave, Kanata ON K2K 1Y1 ",https://locations.timhortons.ca/en/on/kanata/4060-carling-ave,Yes,No,Yes,Yes,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,45.337954710860714,-75.90750790941878
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Kanata ,https://locations.timhortons.ca/en/locations-list/on/kanata,"  407 March Rd, Kanata ON K2K 0K1 ",https://locations.timhortons.ca/en/on/kanata/407-march-rd,Yes,No,No,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,45.338112290640424,-75.9119023736156
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Kanata ,https://locations.timhortons.ca/en/locations-list/on/kanata,"  44 Edgewater, Kanata ON K2L 1V8 ",https://locations.timhortons.ca/en/on/kanata/44-edgewater,No,No,Yes,Yes,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,45.297653514564814,-75.90100958752492
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Kanata ,https://locations.timhortons.ca/en/locations-list/on/kanata,"  479 March Rd, Kanata ON K2K 2M5 ",https://locations.timhortons.ca/en/on/kanata/479-march-rd,No,No,Yes,Yes,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,45.342131203665446,-75.91695330846913
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Kanata ,https://locations.timhortons.ca/en/locations-list/on/kanata,"  501 Terry Fox Dr, Kanata ON K2T 1E8 ",https://locations.timhortons.ca/en/on/kanata/501-terry-fox-dr,No,No,No,Yes,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,45.31019309317236,-75.91834503967237
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Kanata ,https://locations.timhortons.ca/en/locations-list/on/kanata,"  6 Edgewater Road, Kanata ON K2L 1V8 ",https://locations.timhortons.ca/en/on/kanata/6-edgewater-road,Yes,No,Yes,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,45.29541219365569,-75.89448578464543
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Kanata ,https://locations.timhortons.ca/en/locations-list/on/kanata,"  650 Eagleson Rd, Kanata ON K2M 1H4 ",https://locations.timhortons.ca/en/on/kanata/650-eagleson-rd,Yes,No,Yes,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,45.28809542082627,-75.86939807788906
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Kapuskasing ,https://locations.timhortons.ca/en/locations-list/on/kapuskasing,"  8 Government Rd W, Kapuskasing ON P5N 2X8 ",https://locations.timhortons.ca/en/on/kapuskasing/8-government-rd-w,Yes,No,Yes,Yes,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:30 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,49.408446573376864,-82.52840960516055
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Kars ,https://locations.timhortons.ca/en/locations-list/on/kars,"  1622 Roger Stevens Dr., Kars ON K0A 2E0 ",https://locations.timhortons.ca/en/on/kars/1622-roger-stevens-dr,No,No,No,Yes,6:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,6:00 AM - 10:00 PM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,45.1555162180008,-75.65811946785921
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Kashechewan ,https://locations.timhortons.ca/en/locations-list/on/kashechewan,"  Kashechewan, Kashechewan ON P0L 1S0 ",https://locations.timhortons.ca/en/on/kashechewan/kashechewan,No,No,Yes,Yes,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,7:00 AM - 11:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,52.28472400000004,-81.66755699999999
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Kemptville ,https://locations.timhortons.ca/en/locations-list/on/kemptville,"  2600 Highway 43, Kemptville ON K0G 1J0 ",https://locations.timhortons.ca/en/on/kemptville/2600-highway-43,Yes,Yes,Yes,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,45.01358964248263,-75.61962105129828
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Kemptville ,https://locations.timhortons.ca/en/locations-list/on/kemptville,"  301 Colonnade Drive Rr#3 Hwy 43 & Hwy 416, Kemptville ON K0G 1J0 ",https://locations.timhortons.ca/en/on/kemptville/301-colonnade-drive-rr-3-hwy-43-hwy-416,Yes,No,Yes,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,45.03030219349557,-75.63370407355656
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Kenora ,https://locations.timhortons.ca/en/locations-list/on/kenora,"  1344 Highway 17 East, Kenora ON P9N 4B5 ",https://locations.timhortons.ca/en/on/kenora/1344-highway-17-east,Yes,No,Yes,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,49.76023781567824,-94.46896083395414
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Kenora ,https://locations.timhortons.ca/en/locations-list/on/kenora,"  714 Lakeview Dr, Kenora ON P9N 3P7 ",https://locations.timhortons.ca/en/on/kenora/714-lakeview-dr,Yes,No,Yes,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Closed,Closed,Closed,Closed,Closed,Closed,Closed,49.7651540114382,-94.52273300593846
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Keswick ,https://locations.timhortons.ca/en/locations-list/on/keswick,"  24266 Woodbine Ave, Keswick ON L4P 2E9 ",https://locations.timhortons.ca/en/on/keswick/24266-woodbine-ave,Yes,No,Yes,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,44.23514381248279,-79.44965140868428
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Keswick ,https://locations.timhortons.ca/en/locations-list/on/keswick,"  443 The Queensway South, Keswick ON L4P 3J4 ",https://locations.timhortons.ca/en/on/keswick/443-the-queensway-south,Yes,No,Yes,Yes,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,Midnight - 12:00 AM,44.21460240809927,-79.46302113098233
 Ontario ,https://locations.timhortons.ca/en/locations-list/on, Keswick ,https://locations.timhortons.ca/en/locations-list/on/keswick,"  708 Queensway South, Keswick ON L4P 4C9 ",https://locations.timhortons.ca/en/on/keswick/708-queensway-south,Yes,No,Yes,Yes,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,Midnight - 11:59 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,44.19781089955839,-79.46613970187778
